NUMERO_INCIDENTE;CODIGO_CRIME;CODIGO_GRUPO_CRIME;DESCRICAO_CRIME;DISTRITO;AREA_REPORTADA;TEVE_TIRO;DATA_OCORRENCIA;ANO;MES;DIA_DA_SEMANA;HORA;ALTO_RISCO;LATITUDE;LONGITUDE
I182069571;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;180;0;30/08/2018 09:22;2018;8;Thursday;9;0;42.32613742;-71.07531938
I182069570;3201;Property Lost;PROPERTY - LOST;B2;240;0;30/08/2018 09:36;2018;8;Thursday;9;0;42.31959298;-71.062607
I182069545;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;329;0;30/08/2018 06:30;2018;8;Thursday;6;0;42.30775024;-71.08273084
I182069540;2610;Other;TRESPASSING;B2;178;0;30/08/2018 06:33;2018;8;Thursday;6;0;42.32805817;-71.06956313
I182069536;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;611;0;30/08/2018 04:52;2018;8;Thursday;4;0;42.3337825;-71.10934344
I182069516;3801;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER;B2;901;0;29/08/2018 23:46;2018;8;Wednesday;23;0;42.33226842;-71.09674843
I182069515;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2; ;0;29/08/2018 23:37;2018;8;Wednesday;23;0;0;0
I182069490;3201;Property Lost;PROPERTY - LOST;B2;326;0;29/08/2018 22:21;2018;8;Wednesday;22;0;42.31432112;-71.07900586
I182069482;616;Larceny;LARCENY THEFT OF BICYCLE;B2;605;0;29/08/2018 03:50;2018;8;Wednesday;3;0;42.33267994;-71.109579
I182069466;1849;Drug Violation;DRUGS - POSS CLASS B - COCAINE;B2;261;0;29/08/2018 19:13;2018;8;Wednesday;19;0;42.32014754;-71.07368297
I182069465;3115;Investigate Person;INVESTIGATE PERSON;B2;614;0;29/08/2018 19:47;2018;8;Wednesday;19;0;42.33962338;-71.10649737
I182069464;3115;Investigate Person;INVESTIGATE PERSON;B2;612;0;29/08/2018 20:40;2018;8;Wednesday;20;0;42.33781374;-71.10659848
I182069454;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;182;0;28/08/2018 12:00;2018;8;Tuesday;12;0;42.32150685;-71.07076276
I182069451;1874;Drug Violation;DRUGS - OTHER;B2;282;0;29/08/2018 19:49;2018;8;Wednesday;19;0;42.32866284;-71.08563401
I182069449;2662;Ballistics;BALLISTICS EVIDENCE/FOUND;B2;313;0;29/08/2018 18:50;2018;8;Wednesday;18;1;42.31609551;-71.08713118
I182069447;1874;Drug Violation;DRUGS - OTHER;B2;325;0;29/08/2018 19:09;2018;8;Wednesday;19;0;42.31440563;-71.07754554
I182069447;1810;Drug Violation;DRUGS - SALE / MANUFACTURING;B2;325;0;29/08/2018 19:09;2018;8;Wednesday;19;0;42.31440563;-71.07754554
I182069447;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;325;0;29/08/2018 19:09;2018;8;Wednesday;19;0;42.31440563;-71.07754554
I182069438;3301;Verbal Disputes;VERBAL DISPUTE;B2;262;0;29/08/2018 17:36;2018;8;Wednesday;17;0;42.32133396;-71.07581186
I182069423;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;280;0;29/08/2018 18:29;2018;8;Wednesday;18;0;42.32925905;-71.08482402
I182069420;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;179;0;29/08/2018 17:57;2018;8;Wednesday;17;0;0;0
I182069420;2610;Other;TRESPASSING;B2;179;0;29/08/2018 17:57;2018;8;Wednesday;17;0;0;0
I182069420;1510;Firearm Violations;WEAPON - FIREARM - OTHER VIOLATION;B2;179;0;29/08/2018 17:57;2018;8;Wednesday;17;0;0;0
I182069412;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;288;0;29/08/2018 17:58;2018;8;Wednesday;17;0;42.32974821;-71.08454012
I182069411;1402;Vandalism;VANDALISM;B2;310;0;29/08/2018 17:13;2018;8;Wednesday;17;0;42.31733171;-71.08569645
I182069407;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;310;0;29/08/2018 17:33;2018;8;Wednesday;17;0;42.31847226;-71.08409289
I182069393;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2;319;0;29/08/2018 16:20;2018;8;Wednesday;16;0;42.30882778;-71.0841498
I182069372;3301;Verbal Disputes;VERBAL DISPUTE;B2;315;0;29/08/2018 15:39;2018;8;Wednesday;15;0;42.3140129;-71.08635277
I182069352;2647;Other;THREATS TO DO BODILY HARM;B2;586;0;29/08/2018 14:08;2018;8;Wednesday;14;0;42.3304334;-71.10268549
I182069342;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;319;0;29/08/2018 13:50;2018;8;Wednesday;13;1;42.30664081;-71.08584976
I182069338;3501;Missing Person Reported;MISSING PERSON;B2;294;0;24/08/2018 13:30;2018;8;Friday;13;0;42.32545165;-71.08677983
I182069316;3119;Firearm Discovery;FIREARM/WEAPON - FOUND OR CONFISCATED;B2;289;0;29/08/2018 13:17;2018;8;Wednesday;13;0;42.33402461;-71.09039049
I182069310;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;614;0;29/08/2018 11:25;2018;8;Wednesday;11;0;42.33799689;-71.1056602
I182069306;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;604;0;28/08/2018 18:30;2018;8;Tuesday;18;1;42.33391238;-71.10524519
I182069305;2647;Other;THREATS TO DO BODILY HARM;B2;324;0;29/08/2018 11:46;2018;8;Wednesday;11;0;42.31709355;-71.07802977
I182069302;724;Auto Theft;AUTO THEFT;B2;312;0;29/08/2018 11:36;2018;8;Wednesday;11;0;42.31697701;-71.09163128
I182069297;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;264;0;29/08/2018 11:48;2018;8;Wednesday;11;0;42.31989006;-71.07626209
I182069285;2610;Other;TRESPASSING;B2;288;0;29/08/2018 11:00;2018;8;Wednesday;11;0;42.32952036;-71.08530641
I182069285;3125;Warrant Arrests;WARRANT ARREST;B2;288;0;29/08/2018 11:00;2018;8;Wednesday;11;0;42.32952036;-71.08530641
I182069277;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;319;0;29/08/2018 10:00;2018;8;Wednesday;10;0;42.30845311;-71.08718664
I182069276;3115;Investigate Person;INVESTIGATE PERSON;B2;257;0;29/08/2018 10:33;2018;8;Wednesday;10;0;42.315969;-71.066253
I182069261;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;290;0;29/08/2018 09:49;2018;8;Wednesday;9;1;42.33234913;-71.09324099
I182069254;3207;Property Found;PROPERTY - FOUND;B2; ;0;25/08/2018 19:00;2018;8;Saturday;19;0;0;0
I182069251;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;606;0;28/08/2018 08:00;2018;8;Tuesday;8;0;42.33093363;-71.10956443
I182069249;2905;Violations;VAL - OPERATING WITHOUT LICENSE;B2;328;0;29/08/2018 09:34;2018;8;Wednesday;9;1;42.31045049;-71.07899231
I182069249;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;328;0;29/08/2018 09:34;2018;8;Wednesday;9;0;42.31045049;-71.07899231
I182069234;613;Larceny;LARCENY SHOPLIFTING;B2;603;0;29/08/2018 07:31;2018;8;Wednesday;7;0;42.33380683;-71.10377843
I182069226;3502;Missing Person Located;MISSING PERSON - LOCATED;B2;304;0;01/09/2018 23:20;2018;9;Saturday;23;0;42.32199862;-71.09684038
I182069218;3125;Warrant Arrests;WARRANT ARREST;B2;295;0;29/08/2018 06:35;2018;8;Wednesday;6;0;42.32451689;-71.0837703
I182069206;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;180;0;29/08/2018 01:49;2018;8;Wednesday;1;1;42.32552923;-71.07352421
I182069206;1402;Vandalism;VANDALISM;B2;180;0;29/08/2018 01:49;2018;8;Wednesday;1;0;42.32552923;-71.07352421
I182069203;3820;Motor Vehicle Accident Response;M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY;B2; ;0;29/08/2018 02:06;2018;8;Wednesday;2;0;0;0
I182069201;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;605;0;29/08/2018 01:12;2018;8;Wednesday;1;0;42.33267994;-71.109579
I182069197;3801;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER;B2;304;0;29/08/2018 00:55;2018;8;Wednesday;0;0;42.32005832;-71.09404899
I182069187;1510;Firearm Violations;WEAPON - FIREARM - OTHER VIOLATION;B2; ;0;28/08/2018 23:49;2018;8;Tuesday;23;0;0;0
I182069187;1402;Vandalism;VANDALISM;B2; ;0;28/08/2018 23:49;2018;8;Tuesday;23;0;0;0
I182069185;2662;Ballistics;BALLISTICS EVIDENCE/FOUND;B2;319;0;28/08/2018 23:36;2018;8;Tuesday;23;1;42.30901919;-71.08561179
I182069184;3501;Missing Person Reported;MISSING PERSON;B2;281;0;28/08/2018 13:30;2018;8;Tuesday;13;0;42.32696802;-71.08051941
I182069177;3301;Verbal Disputes;VERBAL DISPUTE;B2;304;0;28/08/2018 22:06;2018;8;Tuesday;22;0;42.31943966;-71.09467467
I182069154;617;Larceny;LARCENY THEFT FROM BUILDING;B2;319;0;28/08/2018 20:11;2018;8;Tuesday;20;0;42.30970016;-71.08582414
I182069154;3301;Verbal Disputes;VERBAL DISPUTE;B2;319;0;28/08/2018 20:11;2018;8;Tuesday;20;0;42.30970016;-71.08582414
I182069154;2629;Harassment;HARASSMENT;B2;319;0;28/08/2018 20:11;2018;8;Tuesday;20;0;42.30970016;-71.08582414
I182069147;2632;Evading Fare;EVADING FARE;B2;306;0;28/08/2018 20:21;2018;8;Tuesday;20;0;42.3177913;-71.09334526
I182069136;3820;Motor Vehicle Accident Response;M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY;B2;328;0;28/08/2018 19:01;2018;8;Tuesday;19;0;42.31082341;-71.07267019
I182069112;301;Robbery;ROBBERY - STREET;B2;181;0;28/08/2018 18:08;2018;8;Tuesday;18;1;42.32695733;-71.07074008
I182069102;3115;Investigate Person;INVESTIGATE PERSON;B2;282;0;28/08/2018 18:23;2018;8;Tuesday;18;0;42.32866284;-71.08563401
I182069094;3201;Property Lost;PROPERTY - LOST;B2;315;0;22/05/2018 12:00;2018;5;Tuesday;12;0;42.31442149;-71.08770806
I182069093;3410;Towed;TOWED MOTOR VEHICLE;B2;613;0;28/08/2018 15:46;2018;8;Tuesday;15;0;42.3413821;-71.10751449
I182069090;3115;Investigate Person;INVESTIGATE PERSON;B2;611;0;28/08/2018 16:54;2018;8;Tuesday;16;0;42.33511654;-71.10767674
I182069084;613;Larceny;LARCENY SHOPLIFTING;B2;603;0;28/08/2018 17:33;2018;8;Tuesday;17;0;42.33380683;-71.10377843
I182069076;3201;Property Lost;PROPERTY - LOST;B2;605;0;24/08/2018 22:00;2018;8;Friday;22;0;42.33267994;-71.109579
I182069074;613;Larceny;LARCENY SHOPLIFTING;B2;603;0;28/08/2018 16:22;2018;8;Tuesday;16;0;42.33380683;-71.10377843
I182069063;3201;Property Lost;PROPERTY - LOST;B2;178;0;27/08/2018 15:30;2018;8;Monday;15;0;42.33010314;-71.07090185
I182069056;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;326;0;28/08/2018 14:49;2018;8;Tuesday;15;0;42.31195475;-71.07871912
I182069053;3807;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER CITY VEHICLE;B2;328;0;28/08/2018 15:00;2018;8;Tuesday;15;0;42.31136222;-71.07582056
I182069032;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;291;0;28/08/2018 14:09;2018;8;Tuesday;14;0;42.32814382;-71.09699557
I182069029;3410;Towed;TOWED MOTOR VEHICLE;B2;281;0;28/08/2018 12:58;2018;8;Tuesday;12;0;42.32572097;-71.08220072
I182069006;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2; ;0;28/08/2018 13:02;2018;8;Tuesday;13;0;0;0
I182069001;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;309;0;28/08/2018 12:57;2018;8;Tuesday;12;0;42.31860134;-71.08405792
I182069001;613;Larceny;LARCENY SHOPLIFTING;B2;309;0;28/08/2018 12:57;2018;8;Tuesday;12;0;42.31860134;-71.08405792
I182068985;619;Larceny;LARCENY ALL OTHERS;B2;264;0;17/08/2018 16:00;2018;8;Friday;16;0;42.31940749;-71.07567842
I182068981;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;266;0;28/08/2018 12:19;2018;8;Tuesday;12;0;42.32562939;-71.0797627
I182068975;2629;Harassment;HARASSMENT;B2;305;0;28/08/2018 11:51;2018;8;Tuesday;11;0;42.31966035;-71.08946896
I182068956;1849;Drug Violation;DRUGS - POSS CLASS B - COCAINE;B2; ;0;28/08/2018 10:41;2018;8;Tuesday;10;0;0;0
I182068956;3125;Warrant Arrests;WARRANT ARREST;B2; ;0;28/08/2018 10:41;2018;8;Tuesday;10;0;0;0
I182068956;2101;Operating Under the Influence;OPERATING UNDER THE INFLUENCE ALCOHOL;B2; ;0;28/08/2018 10:41;2018;8;Tuesday;10;0;0;0
I182068956;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2; ;0;28/08/2018 10:41;2018;8;Tuesday;10;0;0;0
I182068951;2005;Offenses Against Child / Family;CHILD ENDANGERMENT;B2;612;0;28/08/2018 10:41;2018;8;Tuesday;10;0;42.33744152;-71.10428096
I182068946;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;587;0;28/08/2018 09:44;2018;8;Tuesday;9;0;42.33056977;-71.09959089
I182068944;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;321;0;27/08/2018 16:00;2018;8;Monday;16;0;42.30989454;-71.08231854
I182068932;3207;Property Found;PROPERTY - FOUND;B2;329;0;25/08/2018 00:00;2018;8;Saturday;0;0;42.30938437;-71.08262277
I182068926;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;600;0;28/08/2018 09:12;2018;8;Tuesday;9;0;42.33577842;-71.09438572
I182068924;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;276;0;28/08/2018 09:06;2018;8;Tuesday;9;0;42.33237733;-71.08237779
I182068918;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;178;0;28/08/2018 08:43;2018;8;Tuesday;8;0;42.32805817;-71.06956313
I182068904;3410;Towed;TOWED MOTOR VEHICLE;B2;319;0;28/08/2018 06:32;2018;8;Tuesday;6;0;42.31011531;-71.08664493
I182068901;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;280;0;27/08/2018 22:58;2018;8;Monday;22;0;42.33104018;-71.08089782
I182068897;3410;Towed;TOWED MOTOR VEHICLE;B2;330;0;28/08/2018 03:00;2018;8;Tuesday;3;0;42.30639716;-71.08349251
I182068892;3301;Verbal Disputes;VERBAL DISPUTE;B2;300;0;27/08/2018 23:34;2018;8;Monday;23;0;42.32192504;-71.09229383
I182068876;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;183;1;27/08/2018 22:56;2018;8;Monday;22;1;42.32104169;-71.07215291
I182068870;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2; ;0;27/08/2018 21:55;2018;8;Monday;21;1;0;0
I182068865;3801;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER;B2;328;0;27/08/2018 21:31;2018;8;Monday;21;0;42.30967102;-71.07522395
I182068864;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;265;0;27/08/2018 21:00;2018;8;Monday;21;0;42.3218854;-71.07906279
I182068860;3830;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PERSONAL INJURY;B2;300;0;27/08/2018 21:19;2018;8;Monday;21;0;42.32162821;-71.09460243
I182068844;3201;Property Lost;PROPERTY - LOST;B2;311;0;27/08/2018 18:50;2018;8;Monday;18;0;42.3169665;-71.08254058
I182068841;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;260;0;27/08/2018 18:57;2018;8;Monday;18;0;42.31836105;-71.07106326
I182068829;706;Auto Theft;AUTO THEFT - MOTORCYCLE / SCOOTER;B2;294;0;23/08/2018 18:00;2018;8;Thursday;18;0;42.32458564;-71.08580979
I182068817;2629;Harassment;HARASSMENT;B2;320;0;23/08/2018 00:00;2018;8;Thursday;0;0;42.3093638;-71.08416777
I182068813;619;Larceny;LARCENY ALL OTHERS;B2;328;0;22/08/2018 11:30;2018;8;Wednesday;11;0;42.31150724;-71.07466948
I182068807;1848;Drug Violation;DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP;B2; ;0;27/08/2018 17:53;2018;8;Monday;17;0;0;0
I182068806;2007;Restraining Order Violations;VIOL. OF RESTRAINING ORDER W NO ARREST;B2;321;0;27/08/2018 18:49;2018;8;Monday;18;0;42.31175348;-71.08197378
I182068798;617;Larceny;LARCENY THEFT FROM BUILDING;B2;603;0;24/08/2018 16:00;2018;8;Friday;16;0;42.33380683;-71.10377843
I182068791;3115;Investigate Person;INVESTIGATE PERSON;B2;286;0;27/08/2018 17:14;2018;8;Monday;17;0;42.33446794;-71.08655064
I182068790;3115;Investigate Person;INVESTIGATE PERSON;B2;185;0;27/08/2018 17:01;2018;8;Monday;17;0;42.32103493;-71.06348926
I182068755;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;310;0;27/08/2018 16:01;2018;8;Monday;16;0;42.31847226;-71.08409289
I182068747;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;258;0;27/08/2018 16:30;2018;8;Monday;16;0;42.31514179;-71.06704709
I182068729;619;Larceny;LARCENY ALL OTHERS;B2;593;0;27/08/2018 15:06;2018;8;Monday;15;0;42.33857;-71.10670681
I182068709;1848;Drug Violation;DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP;B2;328;0;27/08/2018 13:41;2018;8;Monday;13;0;42.31210601;-71.07256779
I182068704;3301;Verbal Disputes;VERBAL DISPUTE;B2;319;0;27/08/2018 12:24;2018;8;Monday;12;0;42.30970016;-71.08582414
I182068680;3501;Missing Person Reported;MISSING PERSON;B2;606;0;27/08/2018 11:09;2018;8;Monday;11;0;42.33093363;-71.10956443
I182068675;3125;Warrant Arrests;WARRANT ARREST;B2;179;0;27/08/2018 12:34;2018;8;Monday;12;0;42.33176796;-71.07182739
I182068673;3301;Verbal Disputes;VERBAL DISPUTE;B2;183;0;27/08/2018 10:40;2018;8;Monday;10;0;42.32066147;-71.07067867
I182068659;1874;Drug Violation;DRUGS - OTHER;B2;287;0;27/08/2018 11:18;2018;8;Monday;11;0;42.33103377;-71.08485404
I182068656;2629;Harassment;HARASSMENT;B2;296;0;27/08/2018 11:11;2018;8;Monday;11;0;42.32221645;-71.08206723
I182068651;3115;Investigate Person;INVESTIGATE PERSON;B2;313;0;27/08/2018 10:05;2018;8;Monday;10;0;42.31609551;-71.08713118
I182068649;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;268;0;27/08/2018 09:30;2018;8;Monday;9;0;42.3290038;-71.07838214
I182068641;3125;Warrant Arrests;WARRANT ARREST;B2;287;0;27/08/2018 10:14;2018;8;Monday;10;0;42.33103377;-71.08485404
I182068636;2647;Other;THREATS TO DO BODILY HARM;B2;304;0;27/08/2018 10:17;2018;8;Monday;10;0;42.32140611;-71.09596829
I182068630;1848;Drug Violation;DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP;B2;279;0;27/08/2018 09:39;2018;8;Monday;9;0;42.32929812;-71.08248425
I182068630;2905;Violations;VAL - OPERATING WITHOUT LICENSE;B2;279;0;27/08/2018 09:39;2018;8;Monday;9;1;42.32929812;-71.08248425
I182068626;3410;Towed;TOWED MOTOR VEHICLE;B2;920;0;27/08/2018 07:40;2018;8;Monday;7;0;42.30956305;-71.08990197
I182068617;3201;Property Lost;PROPERTY - LOST;B2;297;0;24/08/2018 00:00;2018;8;Friday;0;0;42.32141482;-71.08406055
I182068612;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;315;0;26/08/2018 20:00;2018;8;Sunday;20;0;42.3125497;-71.08757081
I182068596;3410;Towed;TOWED MOTOR VEHICLE;B2;282;0;27/08/2018 06:18;2018;8;Monday;6;0;42.32745397;-71.08713969
I182068588;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;280;0;27/08/2018 03:58;2018;8;Monday;3;0;42.32872589;-71.08382217
I182068585;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;324;0;27/08/2018 00:08;2018;8;Monday;0;0;42.31743922;-71.07547845
I182068584;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;324;0;27/08/2018 01:27;2018;8;Monday;1;0;42.31736234;-71.07724596
I182068581;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;319;0;27/08/2018 02:20;2018;8;Monday;2;0;42.31024819;-71.08695281
I182068580;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2; ;0;27/08/2018 00:11;2018;8;Monday;0;0;0;0
I182068567;3114;Investigate Property;INVESTIGATE PROPERTY;B2;330;0;26/08/2018 21:10;2018;8;Sunday;21;0;42.30455372;-71.08295366
I182068562;2629;Harassment;HARASSMENT;B2;320;0;26/08/2018 20:08;2018;8;Sunday;20;0;42.31096953;-71.08461836
I182068559;3115;Investigate Person;INVESTIGATE PERSON;B2;309;0;26/08/2018 21:37;2018;8;Sunday;21;0;42.31924008;-71.08479753
I182068537;2101;Operating Under the Influence;OPERATING UNDER THE INFLUENCE ALCOHOL;B2;262;0;26/08/2018 21:37;2018;8;Sunday;21;0;42.32257063;-71.07688775
I182068534;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;179;0;26/08/2018 21:18;2018;8;Sunday;21;0;42.33130578;-71.07194742
I182068517;3115;Investigate Person;INVESTIGATE PERSON;B2;238;0;26/08/2018 20:06;2018;8;Sunday;20;0;42.31882655;-71.06605368
I182068500;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;288;0;26/08/2018 19:07;2018;8;Sunday;19;0;42.32974821;-71.08454012
I182068478;3301;Verbal Disputes;VERBAL DISPUTE;B2;260;0;26/08/2018 17:32;2018;8;Sunday;17;0;42.31862926;-71.07271365
I182068431;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;328;0;26/08/2018 14:48;2018;8;Sunday;14;1;42.31252546;-71.07389321
I182068431;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;328;0;26/08/2018 14:48;2018;8;Sunday;14;0;42.31252546;-71.07389321
I182068422;735;Auto Theft Recovery;RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON);B2;324;0;26/08/2018 13:45;2018;8;Sunday;13;0;42.31709355;-71.07802977
I182068422;724;Auto Theft;AUTO THEFT;B2;324;0;26/08/2018 13:45;2018;8;Sunday;13;0;42.31709355;-71.07802977
I182068420;3410;Towed;TOWED MOTOR VEHICLE;B2;297;0;26/08/2018 13:19;2018;8;Sunday;13;0;42.32195809;-71.08351213
I182068419;3115;Investigate Person;INVESTIGATE PERSON;B2;304;0;26/08/2018 14:43;2018;8;Sunday;14;0;42.31949779;-71.09707352
I182068410;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;327;0;26/08/2018 13:32;2018;8;Sunday;13;0;42.31368925;-71.0742708
I182068398;522;Residential Burglary;BURGLARY - RESIDENTIAL - NO FORCE;B2;911;0;19/08/2018 23:00;2018;8;Sunday;23;0;42.33506218;-71.09316781
I182068388;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;329;0;26/08/2018 00:30;2018;8;Sunday;0;0;42.30987217;-71.07959478
I182068386;2629;Harassment;HARASSMENT;B2;312;0;26/08/2018 10:07;2018;8;Sunday;10;0;42.31753807;-71.0880062
I182068378;3125;Warrant Arrests;WARRANT ARREST;B2;319;0;26/08/2018 11:10;2018;8;Sunday;11;0;42.30715951;-71.08823566
I182068374;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;276;0;26/08/2018 10:12;2018;8;Sunday;10;0;42.33318299;-71.08307607
I182068365;1107;Fraud;FRAUD - IMPERSONATION;B2;326;0;26/08/2018 10:32;2018;8;Sunday;10;0;42.31141864;-71.0796476
I182068361;522;Residential Burglary;BURGLARY - RESIDENTIAL - NO FORCE;B2;319;0;25/08/2018 23:00;2018;8;Saturday;23;0;42.30845311;-71.08718664
I182068342;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2; ;0;26/08/2018 02:20;2018;8;Sunday;2;1;0;0
I182068323;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2;261;0;26/08/2018 02:30;2018;8;Sunday;2;0;42.31960766;-71.07215689
I182068318;3301;Verbal Disputes;VERBAL DISPUTE;B2;327;0;26/08/2018 02:50;2018;8;Sunday;2;0;42.31685456;-71.07457617
I182068290;3301;Verbal Disputes;VERBAL DISPUTE;B2;315;0;26/08/2018 00:20;2018;8;Sunday;0;0;42.31441222;-71.0853039
I182068290;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;315;0;26/08/2018 00:20;2018;8;Sunday;0;1;42.31441222;-71.0853039
I182068286;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;904;0;25/08/2018 23:50;2018;8;Saturday;23;0;42.33008795;-71.08151594
I182068286;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;904;0;25/08/2018 23:50;2018;8;Saturday;23;1;42.33008795;-71.08151594
I182068275;617;Larceny;LARCENY THEFT FROM BUILDING;B2;602;0;25/08/2018 21:15;2018;8;Saturday;21;0;42.33450285;-71.1036802
I182068271;3301;Verbal Disputes;VERBAL DISPUTE;B2;323;0;25/08/2018 22:21;2018;8;Saturday;22;0;42.3158512;-71.08190735
I182068266;3201;Property Lost;PROPERTY - LOST;B2;602;0;25/08/2018 22:15;2018;8;Saturday;22;0;42.33308097;-71.10165376
I182068257;3301;Verbal Disputes;VERBAL DISPUTE;B2;261;0;25/08/2018 18:52;2018;8;Saturday;18;0;42.32047753;-71.07273673
I182068250;3114;Investigate Property;INVESTIGATE PROPERTY;B2;586;0;25/08/2018 17:59;2018;8;Saturday;17;0;42.32809577;-71.09974298
I182068243;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;330;0;25/08/2018 17:39;2018;8;Saturday;17;0;42.30700371;-71.08313157
I182068223;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;308;0;25/08/2018 18:24;2018;8;Saturday;18;1;42.31996758;-71.08715022
